OrderId,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount(%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ODR1105,08-02-2025,13-02-2025,CUST780,Justin Bell,Consumer,PROD4589,Dining Table,Furniture,South,Missouri,Howardville,8,1507,10,10850.4,8023.04,2827.36,Cash,Cancelled,"Davenport, Peters and Murphy",melissaallen@cole.org,33,No,0
ODR1106,29-10-2024,04-11-2024,CUST514,David Middleton MD,Corporate,PROD8907,Juice Pack,Grocery,West,Mississippi,Jeffberg,6,2016,20,9676.8,6355.32,3321.48,Cash,Delivered,Wright-Hamilton,brandon30@martin.info,36,No,0
ODR1107,30-03-2025,01-04-2025,CUST821,Shannon Evans,Consumer,PROD3251,Mouse,Electronics,South,Vermont,Erictown,10,1405,15,11942.5,7768.24,4174.26,Net Banking,Cancelled,Banks PLC,acostanathan@hill.com,6,Yes,21
ODR1108,02-05-2024,08-05-2024,CUST874,Darren Navarro,Consumer,PROD7444,Mouse,Electronics,North,Indiana,Mahoneytown,7,1749,15,10406.55,6748.7,3657.85,Credit Card,Delivered,Vincent-Martinez,kristin92@oliver.biz,28,No,0
ODR1109,20-06-2024,24-06-2024,CUST746,Corey Miller,Home Office,PROD2894,Sugar,Grocery,West,New York,Richardsville,5,1606,20,6424,5594.07,829.93,UPI,Pending,Daniel PLC,frankwashington@white.com,9,Yes,37
ODR1110,28-11-2024,30-11-2024,CUST757,Jessica Savage,Corporate,PROD7072,Mouse,Electronics,South,Tennessee,Walterschester,4,3583,20,11465.6,9064.55,2401.05,UPI,Returned,Flores and Sons,brockclaire@griffin.com,10,No,0
ODR1111,28-03-2025,29-03-2025,CUST122,Corey Brown,Home Office,PROD8471,Pen,Office Supplies,West,Hawaii,Murphymouth,8,3266,15,22208.8,19679.68,2529.12,Credit Card,Delivered,"Olson, Riley and Downs",scombs@brown-mendoza.biz,38,No,0
ODR1112,21-11-2025,27-11-2025,CUST660,Arthur Douglas,Corporate,PROD6844,Mouse,Electronics,South,Vermont,East Kevin,5,4774,5,22676.5,17413.04,5263.46,UPI,Returned,James-Peters,bscott@fleming.org,1,Yes,41
ODR1113,16-11-2025,21-11-2025,CUST340,Bethany Fernandez,Consumer,PROD4723,Juice Pack,Grocery,West,Washington,Williamsview,10,4415,15,37527.5,27956.32,9571.18,Credit Card,Cancelled,Lynch-Taylor,rachelrobinson@jackson.com,7,Yes,24
ODR1114,07-03-2025,12-03-2025,CUST753,Tina James,Consumer,PROD3518,Calculator,Office Supplies,South,Minnesota,West Cherylmouth,9,4082,5,34901.1,22622.02,12279.08,Net Banking,Delivered,"Reynolds, Griffin and Silva",ggreen@bolton.com,38,No,0
ODR1115,28-06-2025,01-07-2025,CUST287,Nancy Murillo,Home Office,PROD1252,Stapler,Office Supplies,West,Iowa,Lake Brenda,1,4473,0,4473,3271.29,1201.71,Credit Card,Returned,Mathews-Davis,ykeller@sanchez-anthony.info,5,Yes,46
ODR1116,22-01-2026,29-01-2026,CUST964,Erica Jordan,Home Office,PROD9705,Dining Table,Furniture,West,Minnesota,Lake Bailey,8,2419,0,19352,17124.53,2227.47,Credit Card,Pending,Price-Meyer,jessicajackson@lewis.com,31,No,0
ODR1117,05-07-2024,08-07-2024,CUST753,Donna Morgan,Corporate,PROD3969,Study Table,Furniture,East,Oklahoma,Christinashire,6,2878,20,13814.4,9873.52,3940.88,Net Banking,Returned,Craig-James,leeadriana@flores.biz,38,No,0
ODR1118,21-10-2025,28-10-2025,CUST969,Patrick Lowery,Consumer,PROD3380,Rice Bag,Grocery,South,Alabama,Stevenfort,5,2137,20,8548,6602.52,1945.48,Credit Card,Returned,"Roberts, Lawson and Dawson",cwilliams@grant-gould.com,0,Yes,40
ODR1119,18-08-2025,20-08-2025,CUST418,Cindy Jenkins,Consumer,PROD6759,Rice Bag,Grocery,East,Mississippi,Williamsside,6,708,15,3610.8,3120.12,490.68,Credit Card,Pending,"Donovan, Wagner and Gonzalez",cwarren@barton-davis.com,40,No,0
ODR1120,02-04-2024,03-04-2024,CUST732,Stacie Thomas,Home Office,PROD4670,Snacks,Grocery,East,Alabama,South Jameshaven,2,795,0,1590,1289.77,300.23,Net Banking,Delivered,"Wright, Nelson and Brown",matthewmccarthy@thompson.com,41,No,0
ODR1121,02-01-2026,03-01-2026,CUST127,Randy Lester,Home Office,PROD2899,Stapler,Office Supplies,West,Idaho,Deniseton,1,1911,15,1624.35,1315.21,309.14,Credit Card,Cancelled,Dyer and Sons,danielle08@chambers-evans.net,5,Yes,29
ODR1122,15-01-2026,18-01-2026,CUST449,Eric Ortiz,Home Office,PROD2881,Sofa,Furniture,East,Michigan,Lake Stephaniebury,7,4057,0,28399,25116.19,3282.81,Cash,Returned,Thornton-Grant,tannerespinoza@lawrence.com,29,No,0
ODR1123,07-03-2025,10-03-2025,CUST231,Julie Cunningham,Consumer,PROD2998,Headphones,Electronics,North,North Dakota,Angelaside,8,4329,15,29437.2,24542.86,4894.34,Cash,Cancelled,Sheppard-Burton,brian72@tate-kennedy.info,10,No,0
ODR1124,14-06-2024,16-06-2024,CUST710,Gloria Lane,Home Office,PROD3177,Laptop,Electronics,West,New York,Torreschester,6,2848,15,14524.8,12537.18,1987.62,Net Banking,Returned,"Alexander, Davis and Horton",dana21@osborne-contreras.org,32,No,0
ODR1125,04-02-2025,09-02-2025,CUST602,Karen Miller,Home Office,PROD7359,Sugar,Grocery,East,New York,West Alexanderborough,2,1134,5,2154.6,1818.02,336.58,Credit Card,Cancelled,Hudson PLC,javier53@olsen.com,18,No,0
ODR1126,23-04-2025,28-04-2025,CUST592,Amanda Brown,Consumer,PROD3166,Sofa,Furniture,South,North Dakota,Lopezmouth,6,1900,0,11400,7614.45,3785.55,Net Banking,Cancelled,Mcbride and Sons,ethomas@hernandez-phillips.com,33,No,0
ODR1127,11-04-2024,13-04-2024,CUST747,Michael Johnston,Corporate,PROD4355,Stapler,Office Supplies,South,New Mexico,East Daniel,10,1150,0,11500,9976.7,1523.3,Credit Card,Returned,Melton-Jones,jeffreyfoster@jenkins.org,9,Yes,44
ODR1128,06-02-2025,13-02-2025,CUST773,Joy Collins,Consumer,PROD8722,Juice Pack,Grocery,South,South Dakota,North Stephanie,2,562,20,899.2,808.8,90.4,Net Banking,Cancelled,"Martin, Thomas and Brown",andrea90@atkins.biz,45,No,0
ODR1129,16-10-2025,19-10-2025,CUST314,Mr. Brian Johnson,Home Office,PROD7543,Snacks,Grocery,East,Arkansas,Robertmouth,9,291,5,2488.05,1579.59,908.46,UPI,Cancelled,James PLC,vsmith@bean.net,48,No,0
ODR1130,24-12-2024,28-12-2024,CUST650,Miguel Brown,Consumer,PROD2928,Keyboard,Electronics,South,Alabama,Singhtown,6,2770,10,14958,12295.46,2662.54,UPI,Pending,"Miller, Hutchinson and Robertson",jessica81@jones.net,23,No,0
ODR1131,12-04-2025,16-04-2025,CUST882,Raymond Allen,Consumer,PROD8573,Dining Table,Furniture,East,Florida,North Julie,3,2667,15,6800.85,6033.61,767.24,Cash,Delivered,Elliott and Sons,jesse17@simpson.com,33,No,0
ODR1132,23-12-2024,25-12-2024,CUST498,Nathan Jackson MD,Corporate,PROD8446,Stapler,Office Supplies,East,Colorado,Erikburgh,8,3982,10,28670.4,21504.3,7166.1,UPI,Delivered,"Smith, Yates and Anderson",fcollier@roberts-castillo.com,7,Yes,43
ODR1133,08-11-2025,10-11-2025,CUST780,Brandon Gardner,Consumer,PROD2452,Calculator,Office Supplies,South,Virginia,Port Brenda,8,1834,0,14672,11955.36,2716.64,Net Banking,Returned,"Smith, Young and Rogers",ashley00@parrish-henderson.org,10,No,0
ODR1134,14-05-2024,21-05-2024,CUST584,Stephanie Aguilar,Corporate,PROD6897,Monitor,Electronics,West,Colorado,East Tammyside,8,3403,20,21779.2,18507.08,3272.12,UPI,Cancelled,"Hardy, Powell and Gonzalez",deborah63@fuller.com,40,No,0
ODR1135,17-11-2025,18-11-2025,CUST813,Kristopher Rogers,Home Office,PROD9660,Mouse,Electronics,North,Washington,New Georgeton,8,909,0,7272,6418.82,853.18,Cash,Pending,"Washington, Burnett and Parker",diazhaley@davila.com,33,No,0
ODR1136,18-01-2026,22-01-2026,CUST424,Dawn Brown,Home Office,PROD5083,Sugar,Grocery,South,Maryland,Kathleenfort,8,3709,15,25221.2,21690.11,3531.09,Cash,Delivered,Jimenez-Perez,ricardo94@nielsen.com,32,No,0
ODR1137,11-01-2026,12-01-2026,CUST316,Joseph Williams,Home Office,PROD4085,Snacks,Grocery,North,New Hampshire,Granttown,2,980,20,1568,1038.59,529.41,UPI,Delivered,"Miller, Dawson and Mccormick",morrisbrandon@wallace.org,24,No,0
ODR1138,04-10-2024,10-10-2024,CUST913,Matthew Scott,Home Office,PROD4817,Snacks,Grocery,West,Minnesota,Shawnmouth,8,2004,5,15230.4,10024.5,5205.9,Net Banking,Cancelled,White Inc,jhogan@houston.info,18,No,0
ODR1139,25-10-2024,29-10-2024,CUST397,Taylor Yang,Home Office,PROD3393,Pen,Office Supplies,East,California,North Ethan,9,421,15,3220.65,2079.52,1141.13,Credit Card,Returned,Martin Ltd,huffgregory@white.com,4,Yes,38
ODR1140,07-11-2025,14-11-2025,CUST236,Victoria Hernandez,Corporate,PROD8353,Sugar,Grocery,West,South Dakota,West Jeremyside,3,1308,10,3531.6,2726.94,804.66,Credit Card,Delivered,Washington-Foley,brownlynn@richardson.com,10,No,0
ODR1141,15-04-2025,18-04-2025,CUST557,Tiffany Ellis,Corporate,PROD1338,Bookshelf,Furniture,East,Montana,Mooreburgh,3,3226,15,8226.3,7347.78,878.52,UPI,Pending,"Chen, Morales and Hughes",longcameron@jackson.com,46,No,0
ODR1142,08-11-2024,14-11-2024,CUST889,Hannah Rangel,Corporate,PROD7303,Study Table,Furniture,South,Illinois,Michellehaven,1,3661,20,2928.8,1947.59,981.21,Credit Card,Pending,"King, Ali and Kerr",nanderson@williams-schmidt.com,21,No,0
ODR1143,07-05-2024,12-05-2024,CUST162,Robert Holloway,Home Office,PROD7372,Headphones,Electronics,East,North Carolina,Johnsontown,5,3208,20,12832,11327.08,1504.92,Cash,Pending,Martin Group,ibradford@crawford.net,7,Yes,22
ODR1144,21-11-2024,22-11-2024,CUST651,Richard Sanchez,Home Office,PROD1038,Calculator,Office Supplies,North,New Mexico,Maryberg,1,4009,20,3207.2,2495.03,712.17,Net Banking,Cancelled,"Taylor, Scott and Turner",christopher12@mccoy.info,38,No,0
ODR1145,16-03-2024,23-03-2024,CUST728,Lori Pruitt,Home Office,PROD8341,Snacks,Grocery,East,Arkansas,Paigeberg,6,1838,15,9373.8,6823.24,2550.56,Cash,Returned,Marshall Ltd,duncanamy@torres.net,50,No,0
ODR1146,02-02-2026,05-02-2026,CUST935,Shane Torres,Consumer,PROD1995,Cooking Oil,Grocery,West,Delaware,Powersburgh,3,3938,15,10041.9,8858.47,1183.43,Net Banking,Pending,"Hood, Thompson and Smith",aanderson@hunter-petty.com,31,No,0
ODR1147,24-12-2025,28-12-2025,CUST928,Jared Hayes,Corporate,PROD5610,Cooking Oil,Grocery,North,Alaska,Lindsayton,1,1969,0,1969,1663.07,305.93,Credit Card,Pending,"Choi, King and Pham",pwright@jones.com,23,No,0
ODR1148,28-09-2024,04-10-2024,CUST281,Joel Hernandez,Corporate,PROD5300,Office Chair,Furniture,South,South Dakota,Brandonmouth,6,3732,10,20152.8,12874.11,7278.69,Credit Card,Cancelled,"Sanchez, Grant and Baxter",michael86@hill.info,11,No,0
ODR1149,25-10-2025,31-10-2025,CUST485,Megan Williams,Home Office,PROD2026,Sofa,Furniture,North,Kentucky,North Whitney,8,4867,0,38936,24050.27,14885.73,Net Banking,Returned,Williams-Jones,xtorres@thomas-smith.com,32,No,0
ODR1150,07-08-2025,10-08-2025,CUST987,Debra Jones,Corporate,PROD8947,Stapler,Office Supplies,North,Minnesota,East Amandahaven,3,4903,20,11767.2,8091.36,3675.84,Credit Card,Returned,"Booth, Wilson and Lopez",ashley24@cooper.net,8,Yes,41
ODR1151,11-05-2024,13-05-2024,CUST284,Donna Thomas,Consumer,PROD9790,Bookshelf,Furniture,North,Delaware,Natalieberg,6,3528,0,21168,15830.9,5337.1,Cash,Delivered,"Burton, Wilson and Reynolds",nicolegomez@williams.com,14,No,0
ODR1152,23-10-2024,27-10-2024,CUST778,Randy Blake,Home Office,PROD8899,Laptop,Electronics,East,California,Lawrencestad,6,1227,5,6993.9,5586.59,1407.31,UPI,Returned,Fox LLC,pmartinez@johnson.info,27,No,0
ODR1153,28-07-2025,01-08-2025,CUST359,Melissa Sanchez,Corporate,PROD6985,Bookshelf,Furniture,East,Oregon,Allenborough,3,2929,0,8787,6366.33,2420.67,Cash,Pending,James-Fritz,mullinstabitha@mitchell.com,31,No,0
ODR1154,26-04-2025,30-04-2025,CUST937,Brian Sparks,Home Office,PROD4372,Sofa,Furniture,West,Rhode Island,North Kaitlyntown,4,4744,0,18976,12244.95,6731.05,UPI,Pending,Harrison Group,daniel71@greer.org,27,No,0
ODR1155,13-07-2024,17-07-2024,CUST651,Susan Howell,Consumer,PROD1018,Juice Pack,Grocery,East,New Mexico,Lake Zacharymouth,6,3106,10,16772.4,15052.57,1719.83,Credit Card,Cancelled,"Hawkins, Guerrero and Mendoza",ianderson@adams.net,35,No,0
ODR1156,03-01-2025,07-01-2025,CUST426,James French,Home Office,PROD2206,Headphones,Electronics,East,Oklahoma,East Jillhaven,10,2396,15,20366,16472.14,3893.86,Cash,Returned,Jackson and Sons,natalie93@roberts-wilson.com,39,No,0
ODR1157,28-03-2024,02-04-2024,CUST328,Joseph Ali,Corporate,PROD6056,Notebook,Office Supplies,East,Oregon,North Jameston,2,2061,20,3297.6,2946.37,351.23,Net Banking,Pending,Ross and Sons,jasonking@williams-rubio.com,13,No,0
ODR1158,12-05-2025,15-05-2025,CUST681,Matthew Morse,Corporate,PROD2423,Bookshelf,Furniture,East,Texas,East Matthewville,3,2167,5,6175.95,4211.97,1963.98,Net Banking,Returned,Gregory PLC,austinweaver@bryant.com,42,No,0
ODR1159,04-07-2024,06-07-2024,CUST706,Robert Marshall,Consumer,PROD5211,Keyboard,Electronics,West,Kentucky,Grosshaven,8,1588,5,12068.8,8710.79,3358.01,UPI,Delivered,Collins-Wall,kristen58@brown.net,49,No,0
ODR1160,21-03-2024,23-03-2024,CUST214,Angela Hanson,Corporate,PROD9956,Notebook,Office Supplies,South,Colorado,Munozview,8,1604,0,12832,8248.8,4583.2,Credit Card,Returned,Hammond Ltd,rsolis@hayes-johnson.com,3,Yes,35
ODR1161,10-01-2026,11-01-2026,CUST943,David Smith,Home Office,PROD6445,Keyboard,Electronics,West,New Hampshire,Barretthaven,2,1684,10,3031.2,2286.61,744.59,UPI,Delivered,Silva-Richardson,walkerscott@olson.com,3,Yes,49
ODR1162,29-10-2024,31-10-2024,CUST735,Michael Bell,Home Office,PROD9981,Stapler,Office Supplies,East,North Carolina,Port Amyland,4,521,20,1667.2,1438.41,228.79,Net Banking,Cancelled,"Hall, Wilson and Nelson",bscott@martinez.com,20,No,0
ODR1163,04-01-2025,11-01-2025,CUST606,Monica Hall,Consumer,PROD6735,Headphones,Electronics,East,North Dakota,South Michael,2,1291,20,2065.6,1379.53,686.07,UPI,Pending,Adkins PLC,emilysanders@roach.com,8,Yes,27
ODR1164,27-06-2024,02-07-2024,CUST256,David Liu,Consumer,PROD4486,Office Chair,Furniture,West,South Dakota,South Jason,8,109,15,741.2,466.49,274.71,UPI,Returned,Landry-Johnson,jodyconley@scott-phillips.com,2,Yes,47
ODR1165,14-09-2024,17-09-2024,CUST250,Greg Robinson,Consumer,PROD9181,Sofa,Furniture,North,Nebraska,North Stephanie,9,2891,0,26019,21935.81,4083.19,Credit Card,Delivered,"Allen, Hall and Cooper",jenna13@bennett.com,48,No,0
ODR1166,07-09-2024,09-09-2024,CUST175,Manuel Brown,Consumer,PROD5812,Stapler,Office Supplies,North,North Dakota,Juliemouth,1,4781,10,4302.9,2719.54,1583.36,UPI,Cancelled,"James, Black and Perez",pottsheather@ashley-johnson.com,3,Yes,47
ODR1167,11-11-2024,16-11-2024,CUST252,Caitlin Bennett,Corporate,PROD2677,Notebook,Office Supplies,East,Florida,East Kelseyfort,4,767,20,2454.4,1780.23,674.17,Net Banking,Delivered,Whitehead Inc,pearsonsheila@gonzales.com,37,No,0
ODR1168,09-03-2024,11-03-2024,CUST745,Natalie Zimmerman,Home Office,PROD2802,Rice Bag,Grocery,West,Utah,South Gina,7,4725,20,26460,21439.15,5020.85,Net Banking,Pending,"Estes, Nichols and Lopez",iturner@marsh.com,20,No,0
ODR1169,14-03-2024,21-03-2024,CUST296,Devin Bell,Consumer,PROD6491,Sugar,Grocery,South,Mississippi,Stephanieburgh,9,331,10,2681.1,2335.22,345.88,UPI,Returned,"Kirk, Hopkins and Dougherty",angelica25@smith.com,50,No,0
ODR1170,22-04-2025,25-04-2025,CUST671,Ryan Oconnor,Corporate,PROD9349,Stapler,Office Supplies,West,Kentucky,Johnland,5,4522,5,21479.5,18604.85,2874.65,Cash,Pending,Parker-Tran,donald82@johnson.biz,12,No,0
ODR1171,24-09-2024,01-10-2024,CUST789,Dr. Rebecca Johnston DVM,Consumer,PROD3809,Dining Table,Furniture,South,Nevada,Kristinaland,10,2980,20,23840,17905.31,5934.69,Net Banking,Pending,Horn PLC,colemantiffany@daniels.com,37,No,0
ODR1172,28-06-2024,30-06-2024,CUST569,Geoffrey Crawford,Corporate,PROD8725,Juice Pack,Grocery,South,Florida,East Heatherbury,8,2027,0,16216,13923.59,2292.41,Cash,Returned,"Walter, Jones and Nguyen",rodney41@luna-shah.com,43,No,0
ODR1173,03-07-2025,10-07-2025,CUST671,Daniel Stanton,Home Office,PROD6878,Cooking Oil,Grocery,North,Arizona,Port Emilyshire,10,4431,15,37663.5,24258.5,13405,Credit Card,Returned,Little-Wood,bperez@roberts-thornton.com,39,No,0
ODR1174,01-07-2025,07-07-2025,CUST797,Steven Bryant,Corporate,PROD6182,Rice Bag,Grocery,West,New Mexico,Jamesland,4,559,5,2124.2,1307.54,816.66,Net Banking,Pending,Greene-Chen,collinsstephanie@nguyen.info,13,No,0
ODR1175,25-01-2026,31-01-2026,CUST303,Laura Ferguson,Corporate,PROD8306,Mouse,Electronics,West,Texas,Kellymouth,8,646,5,4909.6,4041.48,868.12,Cash,Pending,Hughes Group,paul02@hernandez.org,9,Yes,46
ODR1176,30-09-2025,07-10-2025,CUST939,Tammy Ramos,Home Office,PROD5413,Rice Bag,Grocery,West,Oregon,Matthewshire,1,4184,5,3974.8,2989.99,984.81,Cash,Delivered,Fisher and Sons,iyoung@alvarez.com,45,No,0
ODR1177,23-06-2024,24-06-2024,CUST186,Eric Ingram,Consumer,PROD8119,Cooking Oil,Grocery,South,Pennsylvania,North Kathleenside,1,3089,10,2780.1,2069.79,710.31,Net Banking,Delivered,Oneill-Hoover,jared28@key-schmidt.com,13,No,0
ODR1178,20-11-2025,24-11-2025,CUST496,Eric Castro,Home Office,PROD2758,Sugar,Grocery,West,Kansas,Port Catherine,9,3139,0,28251,23818.65,4432.35,Cash,Delivered,"Lawrence, Snyder and Clark",adamskatherine@castro-davies.com,1,Yes,33
ODR1179,31-03-2024,01-04-2024,CUST997,Brian Perez,Consumer,PROD4148,Cooking Oil,Grocery,North,Iowa,South Lisaview,4,2069,10,7448.4,6372,1076.4,Cash,Delivered,"Schultz, Christian and Smith",lauragarcia@forbes.com,17,No,0
ODR1180,17-02-2024,21-02-2024,CUST336,Sarah Smith,Consumer,PROD7545,Sugar,Grocery,North,Nevada,Robertport,7,3025,10,19057.5,12640.82,6416.68,Cash,Delivered,"Schmidt, Smith and Montgomery",kelleyvictoria@rich.com,31,No,0
ODR1181,08-10-2025,14-10-2025,CUST703,Daniel Smith DDS,Home Office,PROD9130,Calculator,Office Supplies,South,Montana,Prattton,6,3107,10,16777.8,11528.63,5249.17,UPI,Returned,Shepard Ltd,jonesamanda@gutierrez.com,4,Yes,32
ODR1182,26-08-2024,28-08-2024,CUST882,Kenneth Chapman,Home Office,PROD2146,Juice Pack,Grocery,West,South Carolina,Wrighttown,1,1279,0,1279,974.72,304.28,Net Banking,Returned,Mccormick LLC,mindybenson@reed-morse.com,9,Yes,43
ODR1183,24-07-2025,30-07-2025,CUST342,Carrie Newman,Corporate,PROD7727,Cooking Oil,Grocery,West,Connecticut,West Danielbury,3,3355,0,10065,8895.33,1169.67,UPI,Delivered,Choi-Schneider,stephanietorres@thomas.info,40,No,0
ODR1184,02-03-2024,07-03-2024,CUST145,Patricia Harris,Consumer,PROD3012,Rice Bag,Grocery,South,Pennsylvania,New Amber,7,4747,10,29906.1,25949.61,3956.49,Net Banking,Cancelled,Rodgers Inc,zcochran@baldwin.net,50,No,0
ODR1185,08-03-2024,09-03-2024,CUST458,Kimberly Leonard,Corporate,PROD8935,Cooking Oil,Grocery,North,Missouri,Elizabethhaven,4,1645,15,5593,4992.51,600.49,Net Banking,Pending,Moran-Andrews,marshdavid@thompson.com,23,No,0
ODR1186,08-05-2025,11-05-2025,CUST707,John Anderson,Corporate,PROD2473,Sugar,Grocery,East,Maine,Fieldsfurt,5,2568,10,11556,10316.59,1239.41,UPI,Pending,Garza-Dorsey,lreeves@jones.com,38,No,0
ODR1187,20-11-2025,23-11-2025,CUST953,Aaron Williams,Corporate,PROD7437,Sugar,Grocery,North,New Jersey,Jamesbury,3,290,0,870,656.19,213.81,Cash,Pending,Beard Ltd,alexanderjackson@smith.com,3,Yes,22
ODR1188,16-02-2025,20-02-2025,CUST428,Matthew Richards,Corporate,PROD4341,Pen,Office Supplies,East,Vermont,Cruzfurt,7,2956,10,18622.8,14881.61,3741.19,UPI,Delivered,Garcia-Tran,brucebrittney@baker.com,36,No,0
ODR1189,26-04-2025,03-05-2025,CUST536,Kevin Howard,Corporate,PROD2697,Snacks,Grocery,South,Hawaii,Robbinstown,7,3324,10,20941.2,16491.25,4449.95,Net Banking,Delivered,Smith Ltd,pmcneil@roberts-riggs.org,24,No,0
ODR1190,24-01-2026,27-01-2026,CUST777,Kenneth Chase,Consumer,PROD8261,Bookshelf,Furniture,North,Minnesota,East Kevinfurt,8,823,5,6254.8,3800.6,2454.2,Net Banking,Cancelled,Anderson Group,jessicaevans@garrett.com,46,No,0
ODR1191,06-05-2025,08-05-2025,CUST405,Rebecca Malone,Consumer,PROD2197,Pen,Office Supplies,North,Utah,Lake Linda,8,3076,5,23377.6,20669.74,2707.86,UPI,Delivered,Espinoza and Sons,fergusonsamantha@vang-west.com,3,Yes,42
ODR1192,12-07-2024,13-07-2024,CUST305,Daniel Freeman,Corporate,PROD9460,Notebook,Office Supplies,West,Kentucky,Carterburgh,6,4401,0,26406,21874.33,4531.67,Credit Card,Cancelled,"Burgess, Bush and Robinson",kruegersteven@ramos-herrera.info,38,No,0
ODR1193,07-01-2025,08-01-2025,CUST697,Heather Villarreal,Corporate,PROD9172,Snacks,Grocery,West,South Carolina,South Robertville,8,524,15,3563.2,3015.12,548.08,Credit Card,Pending,Rogers Inc,james68@harris-mcguire.com,4,Yes,32
ODR1194,11-12-2025,14-12-2025,CUST185,Travis Burns,Corporate,PROD4613,Mouse,Electronics,West,Alaska,Michaelstad,10,2155,0,21550,15080.92,6469.08,Net Banking,Returned,Gonzales-Patton,horngabrielle@henderson-wilson.org,47,No,0
ODR1195,02-01-2026,06-01-2026,CUST766,Christopher Miller,Corporate,PROD8227,Pen,Office Supplies,East,Nebraska,Jennifershire,8,2213,0,17704,15021.24,2682.76,Credit Card,Pending,Williams Group,jennifer28@mccormick.net,18,No,0
ODR1196,06-10-2024,09-10-2024,CUST375,Jose Castro,Home Office,PROD9704,Mouse,Electronics,South,North Carolina,Cohenfurt,5,3721,15,15814.25,13472.72,2341.53,Cash,Returned,Ramirez Group,christinemccarty@baker-hernandez.com,5,Yes,38
ODR1197,12-02-2025,17-02-2025,CUST256,Austin Silva,Corporate,PROD6335,Headphones,Electronics,West,Alaska,South Donaldmouth,4,3465,5,13167,9465.39,3701.61,Cash,Returned,"Ross, Cooper and David",kjimenez@camacho-payne.info,17,No,0
ODR1198,04-04-2024,06-04-2024,CUST979,Derrick Gamble,Corporate,PROD9947,Calculator,Office Supplies,South,Ohio,East Teresa,9,4984,5,42613.2,27686.89,14926.31,UPI,Returned,Smith LLC,robertmacias@fletcher.net,22,No,0
ODR1199,22-08-2024,29-08-2024,CUST372,Tony Perez,Home Office,PROD2128,Juice Pack,Grocery,West,Indiana,West Danny,2,1237,5,2350.3,2090.56,259.74,Net Banking,Cancelled,Smith Inc,tdavis@barker.com,17,No,0
ODR1200,05-11-2025,10-11-2025,CUST912,Greg Proctor,Home Office,PROD9763,Pen,Office Supplies,East,Rhode Island,Chanview,7,2874,10,18106.2,11916.29,6189.91,Credit Card,Cancelled,"Young, Kim and Escobar",odavis@dominguez.com,3,Yes,33
ODR1201,26-01-2025,30-01-2025,CUST893,Douglas Brown,Corporate,PROD7786,Office Chair,Furniture,South,Massachusetts,New Tina,7,571,15,3397.45,2815.81,581.64,Cash,Pending,Johnson Group,lozanoandrea@smith-craig.info,23,No,0
ODR1202,30-07-2024,31-07-2024,CUST834,Frederick Kirby,Corporate,PROD4320,Study Table,Furniture,West,Nevada,New Kyle,10,699,5,6640.5,5927.27,713.23,Credit Card,Pending,"Mullins, Smith and Kidd",brucechavez@miller.com,12,No,0
